;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SENAI;                                            ATIVO IMOBILIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"SISTEMA DE
CONFERÊNCIA
ON -LINE
03/2026";LOCALIZ.;NOME DO AMBIENTE;;;;;IMOB.;"Nº 
INVENTÁRIO";"DATA
INCORP.";DENOMINAÇÃO IMOBILIZADO;RESPONSÁVEL;STATUS/OCORRÊNCIA;TRANSFERÊNCIA;;DISPONIBILIDADE;;;;BAIXA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;"LOCAL
DESTINO";RESPONSÁVEL;AUTORIZ.;"DATA ENVIO 
P/GAF";"Nº DA
UNIDADE";ENTREPOSTO;AUTORIZ.;"DATA 
ENVIO 
P/DIRETOR";"PROCESSO 
Nº";;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10123617;904028;03.07.2009;CADEIRA C/SAPATAS S/BRAÇOS VINIL AZUL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10123618;904029;03.07.2009;CADEIRA C/SAPATAS S/BRAÇOS VINIL AZUL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10123623;904034;03.07.2009;CADEIRA C/SAPATAS S/BRAÇOS VINIL AZUL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10123625;904036;03.07.2009;CADEIRA C/SAPATAS S/BRAÇOS VINIL AZUL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10123627;904040;03.07.2009;CADEIRA C/SAPATAS S/BRAÇOS VINIL AZUL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10123629;904042;03.07.2009;CADEIRA C/SAPATAS S/BRAÇOS VINIL AZUL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317331;895165;13.04.2009;MÁQUINA  COSTURA IND.GALONEIRA PLANA WESTMAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317332;895166;13.04.2009;MÁQUINA  COSTURA IND.GALONEIRA PLANA WESTMAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317696;895187;13.04.2009;MÁQUINA  COSTURA RETA  PONTO FIXO - SILVER STAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317508;895191;13.04.2009;MÁQUINA  COSTURA RETA  PONTO FIXO - SILVER STAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317631;889189;09.02.2009;MÁQUINA  COSTURA RETA  PONTO FIXO SILVER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317654;889191;09.02.2009;MÁQUINA  COSTURA RETA  PONTO FIXO SILVER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317465;889195;09.02.2009;MÁQUINA  COSTURA RETA  PONTO FIXO SILVER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317419;892150;04.03.2009;MÁQUINA  COSTURA RETA  PONTO FIXO-SILVER STAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317697;895209;13.04.2009;MÁQUINA COSTURA OVERLOQUE - SILVER STAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317353;895211;13.04.2009;MÁQUINA COSTURA OVERLOQUE - SILVER STAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317633;889198;09.02.2009;MÁQUINA COSTURA OVERLOQUE SILVER -STAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317443;892161;04.03.2009;MÁQUINA COSTURA OVERLOQUE-SILVER STAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10317542;892163;04.03.2009;MÁQUINA COSTURA OVERLOQUE-SILVER STAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770075;2077;00;75;;;;10300340;738200;31.08.2005;MAQUINA DE COSTURA INDL RETA 1 AGULHA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770078;2077;00;78;;;;10588073;1236470;30.11.2020;BEBEDOURO DE PRESSÃO PDF-100 - IBBL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770078;2077;00;78;;;;10588074;1236471;30.11.2020;BEBEDOURO DE PRESSÃO PDF-100 - IBBL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770079;2077;00;79;;;;10588071;1236468;30.11.2020;BEBEDOURO DE PRESSÃO PDF-100 - IBBL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770079;2077;00;79;;;;10588072;1236469;30.11.2020;BEBEDOURO DE PRESSÃO PDF-100 - IBBL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770079;2077;00;79;;;;10709914;1365155;26.08.2025;SECADOR DE MÃOS - MOD. 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770080;2077;00;80;;;;10588069;1236466;30.11.2020;BEBEDOURO DE PRESSÃO PDF-100 - IBBL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770080;2077;00;80;;;;10588070;1236467;30.11.2020;BEBEDOURO DE PRESSÃO PDF-100 - IBBL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770080;2077;00;80;;;;10709915;1365156;26.08.2025;SECADOR DE MÃOS - MOD. 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770081;2077;00;81;;;;10588067;1236464;30.11.2020;BEBEDOURO DE PRESSÃO PDF-100 - IBBL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770081;2077;00;81;;;;10588068;1236465;30.11.2020;BEBEDOURO DE PRESSÃO PDF-100 - IBBL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770086;2077;00;86;;;;10593439;1241396;08.07.2021;BATEDEIRA PLANETÁRIA DOMÉSTICA 110V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770086;2077;00;86;;;;10593440;1241397;08.07.2021;BATEDEIRA PLANETÁRIA DOMÉSTICA 110V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770086;2077;00;86;;;;10593442;1241399;08.07.2021;BATEDEIRA PLANETÁRIA DOMÉSTICA 110V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770086;2077;00;86;;;;10593437;1241394;08.07.2021;FOGÃO DOMÉSTICO DE PISO 6 BOCAS A GÁS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770086;2077;00;86;;;;10593438;1241395;08.07.2021;FOGÃO DOMÉSTICO DE PISO 6 BOCAS A GÁS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770086;2077;00;86;;;;10593436;1241393;08.07.2021;REFRIGERADOR DUPLEX FROST FREE 425L 110V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10623941;1271646;10.03.2023;AMASSADEIRA RÁPIDA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10619455;1267143;30.11.2022;BALANÇA DE PRECISÃO 6KG RESOLUÇÃO 0,01G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10619456;1267144;30.11.2022;BALANÇA DE PRECISÃO 6KG RESOLUÇÃO 0,01G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10593441;1241398;08.07.2021;BATEDEIRA PLANETÁRIA DOMÉSTICA 110V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10634284;1282066;21.11.2023;BATEDEIRA PLANETÁRIA INDUSTRIAL 18 A 20L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10637589;1285399;07.12.2023;BATEDEIRA PORTÁ. 10 VEL.C/ACESSÓ. 5-12kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10637590;1285400;07.12.2023;BATEDEIRA PORTÁ. 10 VEL.C/ACESSÓ. 5-12kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10637591;1285401;07.12.2023;BATEDEIRA PORTÁ. 10 VEL.C/ACESSÓ. 5-12kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10637592;1285402;07.12.2023;BATEDEIRA PORTÁ. 10 VEL.C/ACESSÓ. 5-12kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10623940;1271645;10.03.2023;CÂMARA CLIMÁTICA P/FERMENTAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10612817;1260482;27.09.2022;CARRINHO ESQUELETO ASSADEIRAS 600X800MM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10612818;1260483;27.09.2022;CARRINHO PARA TRANSPORTE DE FARINHA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10612819;1260484;27.09.2022;CARRINHO PARA TRANSPORTE DE FARINHA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10623036;1270746;03.02.2023;DIVISORA MANUAL DE MASSA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10657494;1305317;18.07.2024;EXPOSITOR DE RESFRIADOS VERTICAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10657495;1305318;18.07.2024;EXPOSITOR DE RESFRIADOS VERTICAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10624325;1272036;22.03.2023;FOGÃO INDL. GÁS GLP 4 BOCAS INOX C/FORNO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10641160;1288976;05.01.2024;FORNO DE LASTRO ELÉTRICO 3 CÂMARAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10662626;1310200;09.12.2024;FORNO MICROONDAS 31 LITROS 220V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10662627;1310201;09.12.2024;FORNO MICROONDAS 31 LITROS 220V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10642397;1290213;23.01.2024;FORNO TURBO ELÉTRICO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10619561;1267215;08.12.2022;LIQUIDIFICADOR INDUSTRIAL 1,5 L 220V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770095;2077;00;95;;;;10630439;1278205;10.07.2023;REFRIGERADOR INOX INDUSTRIAL C/4 PORTAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10586525;1234959;11.05.2020;ACCESS POINT PARA USO INDOOR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10205534;1199993;28.02.2018;CADEIRA FIXA PARA SALA DE AULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10161928;1099409;25.04.2014;CADEIRA GIRATÓRIA C/BRAÇOS - TECIDO AZUL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10194886;1180606;13.02.2017;CADEIRA GIRATÓRIA C/BRAÇOS - TECIDO AZUL/SISTEMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10194887;1180607;13.02.2017;CADEIRA GIRATÓRIA C/BRAÇOS - TECIDO AZUL/SISTEMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088733;828497;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088735;828499;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088737;828501;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088738;828502;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088739;828503;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088740;828504;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088746;828510;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088748;828512;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088749;828513;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088752;828516;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088753;828517;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088754;828518;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088755;828519;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088756;828520;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088757;828521;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088758;828522;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088760;828524;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088761;828525;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088762;828526;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088764;828528;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088767;828531;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088768;828532;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088770;828534;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088771;828535;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088772;828536;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088773;828537;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088774;828538;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088777;828541;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088778;828542;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088779;828543;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088780;828544;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088784;828548;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088789;828553;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088791;828555;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088792;828556;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10088793;828557;07.03.2008;CADEIRA GIRATORIA S/ BRAÇOS TIRMIS ROYAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10135600;955969;30.08.2010;CADEIRA GIRATÓRIA S/BRAÇOS ROYAL/TIRMIS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10355386;1175108;17.11.2016;CAIXA AMPLIFICADA MULTIUSO 15P USB E SD - LEACS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10711202;1366482;12.09.2025;CARRINHO CARGA E TRANSP. P/40 NOTEBOOK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10711203;1366483;12.09.2025;CARRINHO CARGA E TRANSP. P/40 NOTEBOOK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10622281;1269973;31.01.2023;CARRINHO P/RECARGA 24 NOTEBOOKS/TABLETS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10622282;1269974;31.01.2023;CARRINHO P/RECARGA 24 NOTEBOOKS/TABLETS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10209522;1207830;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10209523;1207831;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10209524;1207832;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10209529;1207837;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10209531;1207839;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10209532;1207840;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10209533;1207841;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10209540;1207848;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10209541;1207849;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10209547;1207855;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10209548;1207856;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10209549;1207857;23.07.2018;CARTEIRA PARA SALA DE AULA DC 1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10211702;1213315;07.12.2018;GAVETEIRO VOLANTE MALIBÚ DC 1691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615481;1263146;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615482;1263147;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615483;1263148;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615484;1263149;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615485;1263150;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615486;1263151;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615487;1263152;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615488;1263153;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615489;1263154;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615490;1263155;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615491;1263156;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615492;1263157;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615493;1263158;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615494;1263159;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615495;1263160;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10615496;1263161;20.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10618246;1265930;26.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10618247;1265931;26.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10618248;1265932;26.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10618249;1265933;26.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770096;2077;00;96;;;;10618250;1265934;26.10.2022;NOTEBOOK CORPORATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
